1801, What is this white and beautiful building? Is it a hotel? Or is it college or university? I do not know what it is like a fashionable building. , There is a part of white building that is high and there is a strange gate with a promenade and three pillar in front of it. This gate seems to be hard on the street and I do not like it much. ," There is a black arch, a woman is walking alone on the sidewalk inside. On the right   there is a large white building. Plant trees are planted clean around the sidewalk. "," There is a white fine building surrounded by a forest, and the gate of the building is in the front center. Because I can see people going in while running, I felt like a school.",
1805, child and mothers are talking to someone who is wearing white in a place like the entrance of some facility. From a child 's appearance that man was told a serious story at a hospital or something. I felt uneasy. ," Beside the restroom, a beautiful woman in front of the exit and a boy who seems to be man son are staring at the man holding hand behind man waist. I wonder if woman is a doctor. parent and child seemed to be reluctant, but I had a look that looked happy and imagined that I should be discharged today. "," A place like the front of the operating room, a doctor and a young wife, a child are talking. I wonder if my husband is undergoing surgery. I think that it will be hard to wait with an uneasy thought. "," There is a big entrance at the end of the corridor. Before that, a young girl and a small boy are standing. A white cloth doctor in the side is talking.",
1814, There are three woman who are dancing with Indian dance costume. I wear a golden long crown in my head and golden decoration on shoulder and waist. ," On the building made of stone, three foreign woman are standing in the same pose. I was wearing a glowing kana costume and felt like a traditional dance. "," In a place like an old stone ruin, three girl wearing a golden hat, wearing white clothes with decorations and red footwear are dancing. "," In a place like an old stone ruin, three woman dressed in ethnic costume dancing. It seems like indian or a kind of event for tourists.",
1820, The flag of the blue line on white is on the left. There are many people who wearing white chairs and white cloths on their heads and back. The walls are beige and old feeling. ," A lot of people stood black and white cloths from their heads. There was a white flag in the center, I thought it was a little creepy group. "," There are many people in front of walls made of large stones. There are many people who are dressed like the same, and it looks like a religious gathering. "," There are plenty of white garden chairs lined up in front of the stone walls, and man in white and black costume gathered. The Israeli flag rises in the wind.",
1832, Four family members are sitting and dining on the dining table at home. I thought that it was a happy conversation and a family with good communication. ," Four family are surrounded by a fine table, and they are eating happy. My dad is talking to woman daughter. There was a fruit plate in the middle, milk and cornflakes in the back and I thought it was breakfast. "," Will it be a late night supper with my family? It's night with electricity on, everybody is in pajamas. It's okay for my family to have a late night snack. There are also fruits. "," Four people are sitting on the dining table. It is like a family, with dad and daughter in the back, mother and son in the front. There is a yellow mat on the table.",
1833, This is a fast food shop. The cash register woman is wearing the same uniform. When you look at the menu you can see noodles and dish. It will be an Asian country. ," A store clerk at the counter of Chinese food fast food store, accounting for receiving customer' orders. When you are watching it makes me want to eating Mabo tofu somehow. "," It seems to be a fast food restaurant of bowl. There is a red uniformer in the counter. There are many white dish on the shelf, and there is a menu picture on it. ", State of counter of fast food shop. There are clerks and customer who are exchanging money in the center. It looks like a Chinese restaurant.,
1837," Middle aged man wearing a bathing suit jump in from a place like rocky skin. Several people are at ease in the rock.  summer vacation, I felt envy from the appearance of having fun. ", The moment when two fat man in a bathing suit jump off the cliff. Two man behind it are watching over it. The man on the right jumps big and spreads man hand and feels the momentum warping the body. The other person seems a bit scared. It is pleasant with a feeling of dynamic. ," Two man are popping out of a stone like place. I wonder if there is a sea under this. I think that it is midsummer from the feeling of the blue sky, so it is a fun dive. "," From the rocky cliffs, two man in a swimsuit jump and jump off. Two of man and woman in bathing suits sitting on the rocks stretching their legs and looking at the person who jump.",
1851," It is a wilderness of red ground, daytime. On the left side of the screen is a tin hut, and there is a heavy machine in the middle of the screen which is its side. Below that there is something like a tap. ", The plain of dry soil is spreading. There is something like an excavator in the center of the screen. Next to it there is a small hut. I wonder what they are dig. , Gray building and large machine are lined next to it in a vast expanse. This machine is about to destroyed the building next door. , In the endlessly continuing sand beach there are tools that dig up something. It seems like something is looking for water.,
1869, Up image of the part of the river where there is a step. I felt a strong feeling of flowing considering from the state of the water under the step. The fear of being swept away. ," I am taking a waterfall from the side that is vast in the side but really small and can not be calling a waterfall. It is a river with a slightly larger step than a waterfall. I felt that the waterfall was like a snowflake, even though it was white. "," The flowing of the river is reflected. There is a place where there is a step, and it is reflected like a small waterfall where water falls vertically.",It is a place like a waterfall. It looks like white bubbles are standing. It is likely that the water is falling with a considering momentum. It is hopeless if swiped. ,
1876, child are raising their hand. I wonder if you are doing gymnastics. Are you practicing a playground meeting? The child are cute. ," child wearing Chimachogori in the classroom are standing by making circles on both sides with both hand. With smiles, I thought it was purely child. ", There are many small child in the classroom. It seems that you sing a song with your hand on your head. girl are wearing national costume. ," There is a girl who wears costume like Chima · Chogori and a boy in plain clothes, everybody seems to sing something with their hand raised up.",
1878," There is something like a skateboard link outdoors, and there are two man who are sliding. There is a gallery watching it. There is one person in a swimsuit appearance, "," A stage enclosed by a red curtain is set on the sand beach. A man is skateboarding on the stage, and several people are watching. It seems not to be crowded too much. ", man who wear upper naked jeans on the stage set outdoors and man wearing white shirt performing on skateboards. , Roller skateboard games are taking place like special venues. I wonder if audience distant is too close and it is not danger.,
1883," Winter forest. Surrounded by coniferous trees, the snow is piled deep. There are afterwards walking from the front of the screen towards the back, what seems to be some footsteps of animal. ", Snow is piled up in the mountains where dark colored trees line up. I am also on the tree branch. The sky is cloud over. ," The snow covering ground and snow are standing on the leaves. Many animal are walking in this snow, although there is no evidence that human have stepped on."," It seems like a mountain forest after a heavy snowfall that evening. It seems to have been a little descending, so that avalanches and danger things do not occur.",
1898, It is like a sightseeing spot. A white object is spreading around the rocky mountain. Rope is done to avoiding entering into danger. There is a person who is watching the guide board careful. ," Several people see a look at the board on which the explanation is written. A brown mountain rises in front of the board, and a rope is stretched so as not to enter inside. I want to know the reason. ", People reading the explanation standing in front of the guide board installed inside the rope in the tourist route of the mountain. People who have a camera are taking pictures of mountain landscape. ," Is this a sightseeing spot? Some people are taking pictures, others are watching sign with explanations. It's amazingly vast landscape",
1903," You can see the front of a white passenger boat going towards you on the right. People are overflowing on the wood deck. You can see the mountains in the waves of the ocean, and left and back to the right. There is a thin cloud in the sky. ", An image of the sea and the land over there from the top of a white luxury liner. Blue sky with a little cloud. Black sea. There are a lot of people looking at the sea and walking on the wood slope of the passenger ship. I feel a relaxing resort feeling. , A lot of people are on a big ship. It seems that man is leisure enjoying a relaxing cruising journey. I envy. But be careful of seasickness. ," There are plenty of people on the ship, lined up in front of the white fence of the ship, looking at the mountains seen beyond the sea. There is a cloud overhead in the sky.",
1911," Things like dry thin fish are placed here and there, woman in sari are carving with round blunt cutting boards like cutting boards. ", A gorgeous woman in red or yellow costume treat dry fish on the stone and standing on the stone. Both of you look happy with a smile. , A lot of woman are reflected. everybody is wearing something like a national costume. It seems to be selling things like dry fish on the road. , woman wearing Surrey can see how to cook fish dry fish outdoors. The woman in front seems to cut fish on the chopping board of the stone.,
1921," There are lots of fish in the ocean, and the woman who are doing diver are taking pictures. The sea is clear and vivid blue color and very beautiful. "," A woman is diver in the ocean, taking pictures with an underwater camera. Many tropical fish are swimming, I wanted to see the beautiful ocean once. ", In the clear blue sea. One woman 's sky diver is swimming the camera with both hand. Many fish flocks and turtles are swimming at the bottom of the ocean. very beautiful. , A lot of gray fish are swimming around rocks in the sea. A woman diver is trying to shoot it with a camera.,
1923,A ship is floating on the sea. A white large thing. I can see the gray cloth wall. Is it a ship? You can see the building in the back. A cliff can be seen between the sea and the building. , There is something on the sea floating. The logo of NASA looks far away. I wonder if it can be seen from the sea. I care what is floating. ," The building floating in the ocean is sad. Although a fine building is build on the shore, this building in the ocean looks like a scrapped building, and it looks like a building that has been forgotten. ", A ship made like a square sail behind a large dome shape is headed toward the land above the sea. There is a tall building on the land. The waves are calm.,
1928," The state of the ocean floor is reflected on the entire screen. A tortoise is elegant swimming, and a ray is swimming by the other. I thought it was a surprising combination. ", The turtle that was swimming elegant the previous time suddenly appear surprisingly and avoiding by the bragging hair. The momentum of the air is transmitted from the sand dust. Another appearance of a fish falling down directly looked like a wing growing in one fish. ," The turtle is swimming the bottom of the sea. Aye is also swimming, did it come out of the sand? It seems like I'm playing with them. ", The seabed is white sand. There is a ray who is trying to submerge there. There is a sea turtle swimming before that. The color of the sea is cobalt blue and beautiful.,
1937, Is it a spacecraft or a satellite? It spreads big feather while wishing for the earth. Is it spreading solar batteries? It is attached to each side eight pieces at a time. ," An artificial satellite is floating in outer space. On the screen you can see the lower part of the blue earth. Space is pitch dark, you can not see any stars. "," I wonder if the Earth is being copy from space. Something like a satellite is flying, it is a very mysterious sight. Contrast between dark space and light blue earth is beautiful. "," Since the satellite is floating around the earth, it is a very excellent crisis and we never touch our eye in our daily life, but we are sending various information such as weather forecasts.",
1951," It seems that President Obama is giving a speech. On the left side of the platform is the flag of the American flag, on the right side a flag with Saturn drawing in the center is set up. "," The President is talking about something. It seems to be necessary to tell the people, but it seems to be a terribly regrettable face. "," In some ceremony, President Obama who speaks while the america flag and another flag are raised. I feel solemn. I think the people here are great. ", President Obama of the United States who speaks on the platform at the back of the Stars and Stripes flag. There are two microphones in front of the President. man has a thin purple necktie with a black suit.,
1958, I show a serpent held by a dark colored granddad who stored a suspicious white beard in my hand. There seems to be an animal lead shop behind. ," A  man sitting in the center wearing a colorful hat is sitting. A white beard is growing, and in my hand I have something like a snake. It is very creepy. ", Use snakes to take poses in front of the stalls where numerous ornaments are arranging d. I wear a colorful turban on my head and wear a shirt like a white military uniform. It is like a tourist destination in Indian. ," Keep a lot of white beards on black skin, an old man wearing a white ethnic hat wearing a red ethnic hat is laughing here with a snake on man right hand. It seems to be a snake use.",
1963, Where bag deposited by airport passanger comes on the conveyor belt. A big upholstered trunk is flowing. A woman is walking by woman side. There is also a conveyor belt at the back of the screen and a woman stands. , I am waiting for my suitcase to come around at the airport. It is always uncomfortable to take very long from arrival to reception. , passanger' bag is flowing in the airport with a conveyorbelt. A passenger who seems to have already bag has a big luggage in man hand. People will soon find it easy to search for bag comfortable. , The conveyor belt from which the trunk flows at the airport. There are several trunks on board and some people are walking. I want to go on a trip.,
1965," A stone fireplace with a wood burning appearance. With a big fireplace, I felt good building and a rich house. The fire feels calm somewhere. ", Fire is burning red in an old fireplace made of stone. It looks like a danger thing that seems to be hot rather than warm. It is likely to get burnt. , Fire in a fireplace burning in red. Wood will burn while building a crackling sound. It is wonderful to think that this family is warm at home. ," There is a stone fireplace, and thick firewood is burning in the flame. There is a net of fine black eye in front of the flame, and there is a double glazed door of glass in front of the flame. It is open now.",
1981," Whether it is Indian, woman in ethnic costume like sari are arranging fish on a low table and see the stalls open. "," The state of outdoor peddling in Indian. everybody was a woman, I could imagine the culture of the country. Also, there was no price tag, the boundary of the store was ambiguous, I felt a glimpse of Indian culture. "," On the ground, woman in sari are squatting side by side. It seems that fishes and shrimps are lined up in front of the woman. Is it a market? "," woman in Southeast Asia seem to be selling fish on the street wearing colorful pattern clothes like ethnic costume. It is not a feeling that it is chilling, so I was wondering if there is food poisoning.",
1994, The bottom of the car is shown. It is speculated that the car is like a jeep which is very rugged. It looks slightly that a person holding a kind of gun stands. ," The state of seeing the car from the bottom is projected on the whole. The parts were rusty and tattered, I wonder how to dispose of them. "," Shot under the car body. Beside the car, the figure of a person with a long and thin one is shown. The scenery around me seems like a desolate rocky mountain. "," The bottom of the car is reflected. The shape of the tire is supposed to be amazing, will not it overturn? I'm scared.",
1998, The vehicles in the amusement park are reflected. It is slightly lifting up and resemble the shape of octopus. I'd like to ride it and see what kind of movement vehicles it is. , Playground equipment in the night amusement park. There is a signboard written with tornado. It seems that it is a plaything that floats in the air while three people are sitting opposite each other. ," Night amusement park attraction. Although I do not know well though it is dark, it is supposed to be a ride that can ride about 3 or 4 people and turn around.",It seems to be one of the attraction of the amusement park. It seems that guests have gathered swings like baskets and are turning on machines. It is dark at night. Nobody is on board. ,
2033, Fountain in front of the roadway where the car is running. Water is blowing vigorously from the frog shaped outlet. It seems the frog is spitting water., Frog fountain. The appearance of water blowing out vigorously from the mouth of a frog is very comical and pretty. It is a sight that frogs are likely to hear. It seems to be healed if you have been looking at the frogs forever here. ," The fountain in the park is in the shape of a frog, and water is getting out with a great momentum from the mouth. If you look close the angle of the frog mouth is also different. I would like to go if there is such a stylish park.", It seems to be a fountain in the park. Water from the frog 's mouth is spurting toward the center. It's an interesting design. There is a man holding a camera over there and a boy watching here. ,
2037, A single tree rising on a certain cliff. The tree growing diagonally rather than vertically for some reason. It feels uncomfortable. ," A tree growing from between the rocky cliffs. The tree looks like it hanging down with the weight on the top. A mountain can be seen in the distant, and the air feels damp. ", Rugged rocky slope. A tree growing where the big rock looks like a step. The leaf are thick so as to be slightly incline down of the slope. , Cliff Cliff. Green is more beautiful. A large tree growing with a slight incline around the center back. The scenery spreading down is also beautiful with lots of green.,
2045, Orange in black background and buds of purple flower are shown. The shape of a leaf whether it is a flower of a lily family. The color is very beautiful. ," There are flower like purple and red buds in front of a black background. Because of the black background, I felt that the colorful feeling was emphasized and it looked beautiful. ", There is a bud of lilies flower. Purple ones in the middle. There are pink ones at both ends. The background is black and the color of the bud is very shiny. ," There is a green stem and there are several buds of flower. Purple or red color, it looks like it will close soon. The purple flower petals in the middle are transparent and the back stem is shown. It is a strange phenomenon.",
2059," In the dark room, there is a face seen from the diagonal behind of a white man in front of the personal computer. An image of the CT scan of the abdomen is reflected on the monitor. "," man doctor watching animal's stomach like fur seals. It is adorable at all, with the face like the character of animation. "," Old man are watching round the clock medical pictures, probably thought to have taken the human body with CT scan. The room is dark, the picture is dark blue or purple, it is very anxious. Does the sign show sign of illness? "," In the dark, an elderly man looking at the image of a human slice display on the display. I thought it was a doctor. I felt a heavy air.",
2065, The car is burning. It seems that it has almost burnt out. Behind the figherman members are staring at the fire burning. , There are man of fire brigade behind what seems to be heavily burning cars. I wonder if I will do figherman activities in the future. Or was it over? I hope there were no injured people. ," There is a vehicle fire, and figherman are on site. It seems that it has not yet put out a fire, and smoke can not distinguish the face of the figherman. I am concerned that the driver was safe.","It seems to be a fire site. At the left edge of the screen, you can see the roof of a car burnt in black and deformed shape. There are several fire trucks behind white smoke. ",
2068," Today there are a few waves, but woman are swimming. Is it okay? Some are round white things, others are orange in the back. "," A pale blue sea is spreading throughout and two people are swimming in it. It's a beautiful sea, but it looks like it's still cold. ", Two woman with black long hair are in the water in a calm waves of the waves. It is coming to a depth to the height of the waist. A white buoy is floating. ," Two woman are swimming in the blue sea. There is something like a white buoy in the immediate vicinity of a woman, and a mountain can be seen beyond the sea.",
2080," There is one long road beside the forest. Two black animal are running across the road. There is no appearance of being captive, and I feel the awesome nature again. "," In a white scenery, two black cattle are about to run to the left. One will be large and one will be small so it will be parent and child. It seems that you are in a hurry. "," It seems that the cow crossing the road and the slightly smaller cow following from behind. Several houses can be seen in the distant people, but with the feeling of idyllic country scenery, cars do not pass much. It seems that the cow is crossing the road slowly. "," Big cattle and small cow are about to cross the paved road. Big cattle are also growing good horns, crossing the road dignity as if to show their example to the calf. I think that it is a very respectable and dependable cow.",
2097," A man who is doing DJ. I am doing something while listening to the song current playing. Is it preparing for the next song? There are plenty of knobs in it, and it seems complicated. ", There is a DJ man in the illuminated blue light. I have headphones. I am managing two record players side by side. There is a speaker next door. ," man finger machine with DJ booth. attached headphones, I am gazing at the machine seriously. I'm excited to hear what kind of sounds I hear. "," dj in the club seem to feel comfortable. It is illuminated with red, blue, green lights, it is not my preferred face but looks very good.",
2102, The City of Water The cityscape of Venice is reflected. The gondola is moving on water. A wonderful bridge over there and you can see people. , A river flows in the streets lined with old building. Above that one ship is floating and a few people are on board. I would definitely like to ride when I sightseeing. ," Many ships are stopped in places like canals, surroundings are surrounded by building. A small ferry boat is carrying a passenger in the center. "," It seems that tourists are being carrying several people at a time by a number of boats floating on a river flowing through the city reminiscent of Europe, in Italy or elsewhere. I want to ride.",
2105," woman are man and girls, man have snowboard. Building of gate design made of rock in the background, I would like to go. "," Snow is left in the street trees and the roof of the building, the city of winter. From the appearance of people walking in the state of ski wear, is it a snow resort area? A woman of red wear and a woman of pink wear are chatting. "," Townscape in winter. Whether it is skiwear or two, they are doing some heavy equipment. I wonder if I will go skiing now. One has a camera. "," People in red or pink ski wear are walking. There is no snow on the sidewalk, but snow is piled up in places like flowerbeds.",
2109," Whether it's a sunset or a pink sky, I can see the figure of a person coming down from the sky with a parachute. From the shape of the parachute, you can see that it is a paraglider. "," It seems that a person riding a paraglider is flying. The sky is like a sunset. The paragliding people seemed relaxing, felt freedom and felt fun. "," Paragliding is flying in the sky. It has sails of red and white color schemes. The surrounding sky is white, and there are places where the place is slightly red. ", There is a person descending with a parachute with a white pattern on the red ground. I wonder if you enjoying skydiving. I would like to experiencing it once in my life.,
2116," Although the car is running in the snow, is it okay? It seems to be terrible congested. I want you to be careful. ", There is a straight road like a highway in the center and the road is colored white with snow. I thought the ground was frozen. , There are many cars running on a road with three lanes on one side. There are plenty of snow falling. I'd like you to be careful enough for slipping accidents. ," A tremendous snow storm car is running. The road is also frozen and the sight is bad, so I want you to be careful not to accident.",
2141," You can see the figure of a person running across a moderate shallow river. People keep kids shoes running, kicking water with Bashabasha. ", A person is running a shallow water of the river. The road is going on just ahead. I thought of the way running through the mountains like a cross country. , I can see the legs of a man crossing a shallow sheath. I wear sneakers on shorts. Sawa can see the green color of the moss there. An angle stone is pestering. ," There are those who run through places like shallow streams. I wear sneakers and in a short pants, I am raising a splash of water. I was wondering if shoes and clothes could get wet.",
2145," A river flows in the center, and animal and bird face each other in the foreground. An animal like an elephant is reflected in the river and there is atmosphere like Africa. It looks like the animal are talking and pretty. ", A big animal and a small bird standing in stare at the water's edge. It is a scene that makes me look pleasant without appearance of being attacking even now. ," Earth with a large puddle. An egg scoop is standing, and one bird faces the wild boar in front of man eye. I wonder if woman is talking. "," Big wild boar and light gray bird standing face to face with water. It looks as if man is talking,",
2153," It seems that the long winter has end and the snow melted, waiting for spring. The sky is a blue sky that can escape. It is a piece that makes me feel hope. "," Scenery of the mountain where snow melting. Whether the altitude is quite high, the growing trees are short. The rocky rock gives a face and imagines warm sunlight in the snow. ", Grass growing on the slope of the mountain where snow still melting. The sky to be seen over there is blue and clear and sunny. A white cloud is flowing. ," In the distant the blue sky and the mountain range are snowing down in front of us and trees and rocks peering from the interior. I thought that it was very beautiful, with no footprints attached.",
2161," People who gliding on the water surface with a motor boat. It seems that speed is considering high, and the splash splashes diagonal behind. The lake surface is calm. ", A motor boat is gliding. A blonde woman is doing it. There are two people in the vicinity of the tip of the boat. , 1 boat which glides vigorously on the water surface. A white splash and where will you head? I feel a bit scared of that speed feeling. , Gliding a dense and blue sea with a big ship raising a big splash of water. Two woman and man wearing a driver's woman and a life jacket which seems to be a passenger in front. It looks very pleasant.,
2164, machine are lining up. I feel like I can proceed with the process. What is the factory that makes it? I want to make a process. ," A lot of machine are installed in a room with a low ceiling and a small room. man are coming out from the back door, but few people are coming to see this. ", machine with extending cables are lined up on one wall on both sides of a narrow aisle. There is a door that was mark off limits on the abutment in the front. , Various electronic devices are set on both sides of the aisle. There seems to be wire from various places and seems to be connected to something. You can see the no smoking sign on the door.,
2173, You can see the figure of a man hanging on the side of the helicopter hanging. You can see things like building sign and chimneys around. ," A person is climbing outside the helicopter. From the position of the surrounding sign, it does not seem to be in such a high place yet. It seemed like a movie scene, and I thought that the man would be a stuntman. "," A helicopter is flying, and one man is holding on to the airplane. I'm flying a little leaning. There is a big sign near by. "," A helicopter is flying and a person standing clinging to a place like a ladder beside the entrance. There are large signboards and chimneys around, which is quite low. Maybe this man will not fall, and whether the helicopter will not come in contact with the surroundings.",
2187," There is a green wine bottle in the white space. The mouth is open, liquid is coming out from inside, but the color of the liquid is white, it crooks out crooked and comes out. "," Opening champagne, the contents are grandfather. When you take slow motion, you can see where liquid is poured like this. "," Liquid pours through the mouth of a champagne open with a plug on a white background. It seems to have been a while after the plug came off vigorously. It looks delicious, I want to drink it. ", Champagne overflowing from the bottle of champagne. A congratulatory seat. Champagne looked delicious and I wanted to drink.,
2197, child living in Southeast Asia are gazing at here. I thought that it was like an advertisement often used for donation. ," Black child are up in the picture. It seems that just after eating something, my mouth is dirty. In the distant building like the one made simple, do not feel too well. ", A black baby is sitting in a position crawling on the ground of a place like a refugee camping and watching here. I see eye like seeing suspicious things. ," There is a baby in the middle in yellow clothes. A few people in the back. In the back are some houses like houses, like warehouses.",
2201, The state of the town where the snow is overflowing. The background shows the appearance of snow clad trees and people wearing cold weather wear. The cold is transmitted. ," A person walking in the snowy town with an umbrella. There are also many people behind it, but no one has an umbrella. Snow can be said to be a snowstorm, making the town white diagonal. ", The snow is falling heavily. The other side looks white with snow. In the foreground there is a wife with an umbrella. Is the umbrella red? It is stained with snow white. , The state of the town where the snow is overflowing. The background shows the appearance of snow clad trees and people wearing cold weather wear. The cold is transmitted. ,
2209," There is a bridge in the middle in a dim landscape. A beautiful night view is spreading in the back. The bridge is also light up, and the light is also reflected on the river and it is very beautiful. "," There is a large bridge lit up above the sea. A beautiful night view spreads across the bridge, I thought it was romantic and like a movie scene. ", Golden bridge after the sunset. The night view of the city of the island and the bridge are light up and it is very beautiful. The light and the shadow of the bridge are also reflected on the water surface. , There is a big bridge across the sea to the land over there. It is brilliant in gold. The car does not seem to be running. light is also attached to the land on the other side.,
2213," In the photo gallery, a woman who has a blonde hair in the center is trying to leave the store with a very steep face. I wonder if there was something unpleasant as well. ", Inside the shop selling old photos. Monochrome pictures with various design in forehead are decoration on the wall. A woman is walking in the store with a smile. , The shops are shown. On the walls of the shop there are decoration with a lot of forehead photos. People who seem to be looking at it are watching. ," I want to know what kind of photo it looked like, and sepia photos rather than color photos seems to be many memories and nostalgic.",
2221, State of a corner of a ranch. Two pigs are shown. The pigs were dirty and the management status was good. It was also  appearance that the old but clean. , There are two pigs in a simple fence made of white painted wood. The pink pig in the center is poised to the ground with man buttockfacing here and seems to be falling on the ground. The tail is rolled a little and it is cute. Another pig felt it was unusual with a black pattern. ," There is one companion pig, no companion. You can see a pretty big cabin, but I can not find a friend. The buttocks are pretty, I would like to touch near. "," There is a white swine in the pig farm, showing the buttocks. The ground is smooth. There is one pig with a black streak pattern next to the fence.",
2244," It is the moment the rocket fly. A lot of people are watching. You are climbing straight up with amazing lights, right? Smoke is also amazing. "," The moment when the rocket is launched, it shows how a lot of people are watching. I felt that there were few onlookers for the moment that I rarely see."," While the america flag and a lot of people are watching, the rocket departure towards the big sky. We are hoping and hoping for a lot of people.", It is a state just after launch of the rocket. A huge digital clock shows 10 seconds elapsed. It is truly amazing that this flying object will go to space. I wanted to arrival safely and safely and I want it to return properly. ,
2260, There is a big pear. Is it something that was made natural? It is big and it feels like I'm about to fall off the tree. ," The fruit of France which has a green tree, one growing tree growing against the blue sky. I can not imagine what it tastes like. "," Two fruits of pear hanging on the tree branch. Some dark green leaf are also attached. The sky in the background is blue, there is no cloud. ", There are two fruits shaped like pears on the branch of the tree with green leaves. The real surface has something like a small black spot.,
2271," In a big building like a hotel, like a museum, it is shown. The design of the ceiling and the stairs makes me feel modern. ", Is this a hotel? A lot of people are sitting in the lobby. Some people climbing the stairs. Is it heading to the room? , Inside a dark building of a big building. The stairs are reflected from the back. I also think like a movie theater. I think the red color of the stairs is stylish. ," In the building, you can see the sofa ahead of the vast corridor. The ceiling is high and it is design with lots of triangles lining up. There is a red staircase in front.",
2277, There is something like a big radio tower on the left side. There is a big tree on the right side. That radio tower will be about several times this tree. ," The garden surrounding the Eiffel Tower. There are green trees, brown leaf trees and white stem trees that have leaves. The contrast between the lawn and the blue sky and the chic Eiffel Tower is beautiful. ", The park is reflected. It spreads green and has a good atmosphere. The blue sky is spreading. The Eiffel Tower is rising in the back. ,I wonder what? There is a feeling that there is a lot of incongruity in the tower in the tree and something to talk about something that forgotten something important.,
2288, There are three people walking side by side in the airport. I had a suitcase in my hand and wanted to asking me where I would go. ," Footsteps of people playing suitcases. Most people seem to go to cold areas such as boots and coats. Among the colors of black and beige like uncle, the exposed thigh of the woman is dazzling. "," Near the ground. man and woman with suitcases feet are reflected. Also, some people do not have them. People in the front thought that feet looked cold. ", People who go on a hurry. everybody is pulling a suitcase with one hand and walking on the carpet. It seems that they are progressing in order of side by side.,
2303, There is one woman who is entering the sea where the waves are gathering. I have black long hair with waves hanging. I am wearing a plain bathing suit on the top and a white on the bottom. , There is a waves today. There is a woman in swimsuit form. I wonder if there are waves but it's okay. I want you to be careful. , A woman with long hair who enter in swimsuit form in the sea where waves splashing rises. I think this woman wants to swim in the sea as it is. ," The sea where white waves stand. Hair wearing a border and a white swimsuit is long, a black woman with a skin walking toward the oki. The weather is nice.",
2318, A state of a lot of trees growing is shown from the bottom. I was wearing yellow leaf and I felt it was going straight up towards the sky. , I am looking up from the bottom of a forest where many thin white trees growing straight on the surface are growing. There is a golden leaf on the upside. I can see the blue sky from the trees. ," Autumn birch forest. The leaf of golden leaf turn into round chunks on the white tree trunk that stretched straight into the sky and they are shining here. Leaf shape may not be clearly seen, so each leaf may be small. "," The birch tree has a beautiful yellow leaves. The sky is clear sky with no cloud, the sun's light strikes the leaf and shines beautiful.",
2320," The ocean has spread all over the screen. There are various large and small stones on the sand beach, and a big sunset lights the sea. It is a very beautiful landscape. ", You can see the silhouette of the person entering reflected of the rising sun from the coast where the large stone was launched. Where is this place? ," The sea is reflected. There is a big stone at the beach. A big orange sun shines on the sea. Only one person can be seen entering the sea. Were you fishing, could you catch it? I thought. "," Although it is a coast, round stones big than sand are piled up. It is not even rocky. In the sea, the sun that was tilted appear, and you can see that it is alone in the sea.",
2321, The dog is about to eating sticks. I do not know whether it can be eating or a plastic object. The dog seems to be suspicious. , A dog with black streaks sitting on gray hair and has bait supplemented with calcium. A white dog lies on the other side. , Some dogs holding down things like toys with paws and sniff smells. Is man still a puppy? You can see a dog sleeping on the floor with a chin on the other side of the puppy. ," There is a gray color dog with a dot pattern on the carpet inside of the house, eating it with man snack taken in man forefoot. Beige dogs take a nap in the back, making the heart feel calm.",
2357, There are countless large rocks as small islands. I'm on a boat through that time. I thought that it was a scene that seems to come out in Dragon Ball. ," There are rocky mountains on both sides on a big river. We also go through things like boats as a river boat. It may be because of the weather, but I feel lonely. "," A large rocky mountain is dot in the ocean. Several boats such as a pleasure boat or fishing boat are coming and going between the rocky mountains. It looks like a landscape of ink painting, with a thin and dull hazy. ", There is a large ship between objects like rocky islands. A small ship is one to approaching it. The weather is cloudy.,
2361," Landscape where woman are practicing fighting sports. There is glass in the front, pushing up a long leg. A woman's buttockis sexy "," A woman in a pink bra top is raising man left foot high in the room and pose like a karate karate. Its appearance is reflected in the mirror, it looks like there are two woman. "," A woman practicing kickboxing in front of a big mirror. woman raises woman legs high and practicing kicking. Since the whole body appear in the mirror, you can check your posture. ", A woman in black leggings on a pink color half top poses to kicking with the big foot raised greatly in front of a big mirror.,
2367," There is something like a fountain in front of a huge stone building, and a lot of sculptures such as people and horses are made. People are gathered  around the fountain. "," A wonderful and wonderful building is standing. Water flows and it looks like a waterfall. The building is nice, but the statue is also wonderful. ", A number of figures like Roman sculptures stand next to the pond of the population. One of them points to a pond. I think it's cool. ," Large fountain. In the back is a stone statue of various people, from which water flows like a waterfall. A lot of people can be seen in the back of the left.",
2380, Building like a mirror is build. The surrounding scenery is also reflected in the building. It is amazing. It is a terrific building. It's also expensive. ," A skylight of skyscrapers stands out from the sky. It seemed like an office town, and I was wondering what people are working. "," You can see two tall building in the building group. The outdoor space has a green place, and around the building you can see a car like a yellow taxi. "," A tall building is build, even if seen from the surroundings. The window of the building is reflecting like glass. It seems that there is something like a courtyard as you can see the green under the building.",
2381," It seems that typing on the keyboard of the personal computer. It is the same scene as my hand, but the image the office of the company. ", A hand that seems to be man is placed on a black keyboard. The black keyboard looks beautiful and looks new. It also seems that the finger slides on the keyboard. , It's the keyboard of the computer and the hand of the person who types it. It will be foreign keyboard because there is no local notation. I like white keyboard but this is black. , There is a black personal computer keyboard on the white desk. The hand which is inputting it with both hand is reflected. I do not know if it belongs to man or woman.,
